region;state;time;cases_cum;cases_new;deaths_cum;deaths_new;cases_cum_norm;deaths_cum_norm
Sudeste;São Paulo;2020-11-25;1224744.0;8900;41601;146;2667.1807;90.5964
Sudeste;São Paulo;2020-11-26;1229267.0;4523;41773;172;2677.0306;90.971
Sudeste;São Paulo;2020-11-27;1233587.0;4320;41902;129;2686.4385;91.2519
Sudeste;São Paulo;2020-11-28;1238094.0;4507;42048;146;2696.2536;91.5698
Sudeste;São Paulo;2020-11-29;1240473.0;2379;42076;28;2701.4344;91.6308
Sudeste;São Paulo;2020-11-30;1241653.0;1180;42095;19;2704.0042;91.6722
Sudeste;São Paulo;2020-12-01;1250590.0;8937;42290;195;2723.4667;92.0969
Sudeste;São Paulo;2020-12-02;1259704.0;9114;42456;166;2743.3147;92.4584
Sudeste;São Paulo;2020-12-03;1267912.0;8208;42637;181;2761.1896;92.8525
Sudeste;São Paulo;2020-12-04;1276149.0;8237;42788;151;2779.1277;93.1814
Sudeste;São Paulo;2020-12-05;1285087.0;8938;42969;181;2798.5924;93.5755
Sudeste;São Paulo;2020-12-06;1287762.0;2675;43015;46;2804.4178;93.6757
Sudeste;São Paulo;2020-12-07;1288878.0;1116;43040;25;2806.8482;93.7302
Sudeste;São Paulo;2020-12-08;1296801.0;7923;43282;242;2824.1025;94.2572
Sudeste;São Paulo;2020-12-09;1306585.0;9784;43461;179;2845.4095;94.647
Sudeste;São Paulo;2020-12-10;1316371.0;9786;43661;200;2866.721;95.0825
Sudeste;São Paulo;2020-12-11;1325162.0;8791;43802;141;2885.8655;95.3896
Sudeste;São Paulo;2020-12-12;1333763.0;8601;43971;169;2904.5963;95.7576
Sudeste;São Paulo;2020-12-13;1334703.0;940;44018;47;2906.6434;95.86
Sudeste;São Paulo;2020-12-14;1337016.0;2313;44050;32;2911.6805;95.9297
Sudeste;São Paulo;2020-12-15;1341428.0;4412;44282;232;2921.2887;96.4349
Sudeste;São Paulo;2020-12-16;1341428.0;0;44282;0;2921.2887;96.4349
Sudeste;São Paulo;2020-12-17;1361731.0;20303;44681;399;2965.5035;97.3038
Sudeste;São Paulo;2020-12-18;1371653.0;9922;44878;197;2987.1111;97.7329
Sudeste;São Paulo;2020-12-19;1384100.0;12447;45029;151;3014.2175;98.0617
Sudeste;São Paulo;2020-12-20;1384100.0;0;45029;0;3014.2175;98.0617
Sudeste;São Paulo;2020-12-21;1388043.0;3943;45136;107;3022.8043;98.2947
Sudeste;São Paulo;2020-12-22;1398757.0;10714;45395;259;3046.1367;98.8588
Sudeste;São Paulo;2020-12-23;1409140.0;10383;45576;181;3068.7482;99.2529
Sudeste;São Paulo;2020-12-24;1418491.0;9351;45758;182;3089.1123;99.6493
Sudeste;São Paulo;2020-12-25;1422087.0;3596;45795;37;3096.9435;99.7299
Sudeste;São Paulo;2020-12-26;1423340.0;1253;45808;13;3099.6722;99.7582
Sudeste;São Paulo;2020-12-27;1426176.0;2836;45863;55;3105.8483;99.8779
Sudeste;São Paulo;2020-12-28;1427752.0;1576;45902;39;3109.2804;99.9629
Sudeste;São Paulo;2020-12-29;1440229.0;12477;46195;293;3136.4522;100.601
Sudeste;São Paulo;2020-12-30;1452078.0;11849;46477;282;3162.2563;101.2151
Sudeste;São Paulo;2020-12-31;1462297.0;10219;46717;240;3184.5106;101.7377
Sudeste;São Paulo;2021-01-01;1466191.0;3894;46775;58;3192.9908;101.864
Sudeste;São Paulo;2021-01-02;1467953.0;1762;46808;33;3196.828;101.9359
Sudeste;São Paulo;2021-01-03;1471422.0;3469;46845;37;3204.3826;102.0165
Sudeste;São Paulo;2021-01-04;1473670.0;2248;46888;43;3209.2781;102.1101
Sudeste;São Paulo;2021-01-05;1486551.0;12881;47222;334;3237.3297;102.8375
Sudeste;São Paulo;2021-01-06;1501085.0;14534;47511;289;3268.981;103.4669
Sudeste;São Paulo;2021-01-07;1515158.0;14073;47768;257;3299.6284;104.0265
Sudeste;São Paulo;2021-01-08;1528952.0;13794;48029;261;3329.6683;104.5949
Sudeste;São Paulo;2021-01-09;1540513.0;11561;48298;269;3354.8452;105.1807
Sudeste;São Paulo;2021-01-10;1546132.0;5619;48351;53;3367.0819;105.2962
Sudeste;São Paulo;2021-01-11;1549142.0;3010;48379;28;3373.6369;105.3571
Sudeste;São Paulo;2021-01-12;1561844.0;12702;48662;283;3401.2987;105.9734
Sudeste;São Paulo;2021-01-13;1577119.0;15275;48985;323;3434.5637;106.6769
Sudeste;São Paulo;2021-01-14;1590829.0;13710;49289;304;3464.4206;107.3389
Sudeste;São Paulo;2021-01-15;1605845.0;15016;49600;311;3497.1216;108.0162
Sudeste;São Paulo;2021-01-16;1619619.0;13774;49885;285;3527.1179;108.6368
Sudeste;São Paulo;2021-01-17;1625339.0;5720;49945;60;3539.5746;108.7675
Sudeste;São Paulo;2021-01-18;1628272.0;2933;49987;42;3545.9619;108.859
Sudeste;São Paulo;2021-01-19;1644225.0;15953;50318;331;3580.7035;109.5798
Sudeste;São Paulo;2021-01-20;1658636.0;14411;50652;334;3612.087;110.3072
Sudeste;São Paulo;2021-01-21;1670754.0;12118;50938;286;3638.4769;110.93
Sudeste;São Paulo;2021-01-22;1679759.0;9005;51192;254;3658.0875;111.4831
Sudeste;São Paulo;2021-01-23;1694355.0;14596;51423;231;3689.8739;111.9862
Sudeste;São Paulo;2021-01-24;1699427.0;5072;51502;79;3700.9194;112.1582
Sudeste;São Paulo;2021-01-25;1702294.0;2867;51556;54;3707.163;112.2758
Sudeste;São Paulo;2021-01-26;1715253.0;12959;51838;282;3735.3844;112.89
Sudeste;São Paulo;2021-01-27;1731294.0;16041;52170;332;3770.3176;113.613
Sudeste;São Paulo;2021-01-28;1746070.0;14776;52481;311;3802.496;114.2903
Sudeste;São Paulo;2021-01-29;1759957.0;13887;52722;241;3832.7383;114.8151
Sudeste;São Paulo;2021-01-30;1773024.0;13067;52954;232;3861.1949;115.3203
Sudeste;São Paulo;2021-01-31;1777368.0;4344;53034;80;3870.6551;115.4946
Sudeste;São Paulo;2021-02-01;1779722.0;2354;53090;56;3875.7815;115.6165
Sudeste;São Paulo;2021-02-02;1794019.0;14297;53455;365;3906.9167;116.4114
Sudeste;São Paulo;2021-02-03;1807009.0;12990;53704;249;3935.2056;116.9536
Sudeste;São Paulo;2021-02-04;1820941.0;13932;53997;293;3965.546;117.5917
Sudeste;São Paulo;2021-02-05;1833163.0;12222;54324;327;3992.1624;118.3038
Sudeste;São Paulo;2021-02-06;1845086.0;11923;54545;221;4018.1276;118.7851
Sudeste;São Paulo;2021-02-07;1849334.0;4248;54614;69;4027.3787;118.9354
Sudeste;São Paulo;2021-02-08;1851776.0;2442;54663;49;4032.6968;119.0421
Sudeste;São Paulo;2021-02-09;1864977.0;13201;55087;424;4061.4452;119.9655
Sudeste;São Paulo;2021-02-10;1878802.0;13825;55419;332;4091.5525;120.6885
Sudeste;São Paulo;2021-02-11;1889969.0;11167;55742;323;4115.8714;121.3919
Sudeste;São Paulo;2021-02-12;1901574.0;11605;55971;229;4141.1441;121.8906
Sudeste;São Paulo;2021-02-13;1911411.0;9837;56191;220;4162.5666;122.3697
Sudeste;São Paulo;2021-02-14;1913598.0;2187;56266;75;4167.3293;122.533
Sudeste;São Paulo;2021-02-15;1915914.0;2316;56304;38;4172.373;122.6158
Sudeste;São Paulo;2021-02-16;1927410.0;11496;56702;398;4197.4084;123.4825
Sudeste;São Paulo;2021-02-17;1938712.0;11302;56960;258;4222.0212;124.0444
Sudeste;São Paulo;2021-02-18;1949459.0;10747;57240;280;4245.4255;124.6541
Sudeste;São Paulo;2021-02-19;1960564.0;11105;57499;259;4269.6093;125.2182
Sudeste;São Paulo;2021-02-20;1971423.0;10859;57743;244;4293.2575;125.7496
Sudeste;São Paulo;2021-02-21;1975927.0;4504;57799;56;4303.066;125.8715
Sudeste;São Paulo;2021-02-22;1978477.0;2550;57842;43;4308.6193;125.9652
Sudeste;São Paulo;2021-02-23;1990554.0;12077;58199;357;4334.9199;126.7426
Sudeste;São Paulo;2021-02-24;2002640.0;12086;58528;329;4361.2401;127.4591
Sudeste;São Paulo;2021-02-25;2014529.0;11889;58873;345;4387.1314;128.2104
Sudeste;São Paulo;2021-02-26;2026125.0;11596;59129;256;4412.3845;128.7679
Sudeste;São Paulo;2021-02-27;2037267.0;11142;59428;299;4436.6489;129.4191
Sudeste;São Paulo;2021-02-28;2041628.0;4361;59493;65;4446.1461;129.5606
Sudeste;São Paulo;2021-03-01;2044699.0;3071;59546;53;4452.8339;129.676
Sudeste;São Paulo;2021-03-02;2054867.0;10168;60014;468;4474.9773;130.6952
Sudeste;São Paulo;2021-03-03;2068616.0;13749;60381;367;4504.9191;131.4944
Sudeste;São Paulo;2021-03-04;2080852.0;12236;60694;313;4531.566;132.1761
Sudeste;São Paulo;2021-03-05;2093924.0;13072;61064;370;4560.0335;132.9818
Sudeste;São Paulo;2021-03-06;2107687.0;13763;61417;353;4590.0058;133.7506
Sudeste;São Paulo;2021-03-07;2113738.0;6051;61463;46;4603.1833;133.8508
Sudeste;São Paulo;2021-03-08;2117962.0;4224;61584;121;4612.3821;134.1143
Sudeste;São Paulo;2021-03-09;2134020.0;16058;62101;517;4647.3523;135.2402
Sudeste;São Paulo;2021-03-10;2149561.0;15541;62570;469;4681.1967;136.2615
Sudeste;São Paulo;2021-03-11;2164066.0;14505;63010;440;4712.7849;137.2197
Sudeste;São Paulo;2021-03-12;2179786.0;15720;63531;521;4747.019;138.3543
Sudeste;São Paulo;2021-03-13;2195130.0;15344;63965;434;4780.4344;139.2995
Sudeste;São Paulo;2021-03-14;2202983.0;7853;64123;158;4797.5362;139.6436
Sudeste;São Paulo;2021-03-15;2208242.0;5259;64223;100;4808.989;139.8613
Sudeste;São Paulo;2021-03-16;2225926.0;17684;64902;679;4847.5002;141.34
Sudeste;São Paulo;2021-03-17;2243868.0;17942;65519;617;4886.5733;142.6837
Sudeste;São Paulo;2021-03-18;2261360.0;17492;66178;659;4924.6664;144.1188
Sudeste;São Paulo;2021-03-19;2280033.0;18673;66798;620;4965.3315;145.469
Sudeste;São Paulo;2021-03-20;2298061.0;18028;67414;616;5004.5919;146.8105
Sudeste;São Paulo;2021-03-21;2306326.0;8265;67558;144;5022.591;147.1241
Sudeste;São Paulo;2021-03-22;2311101.0;4775;67602;44;5032.9897;147.2199
Sudeste;São Paulo;2021-03-23;2332043.0;20942;68623;1021;5078.596;149.4434
Sudeste;São Paulo;2021-03-24;2352438.0;20395;68904;281;5123.0111;150.0554
Sudeste;São Paulo;2021-03-25;2370885.0;18447;69503;599;5163.184;151.3598
Sudeste;São Paulo;2021-03-26;2392374.0;21489;70696;1193;5209.9816;153.9579
Sudeste;São Paulo;2021-03-27;2410498.0;18124;71747;1051;5249.4511;156.2467
Sudeste;São Paulo;2021-03-28;2420100.0;9602;71991;244;5270.3618;156.7781
Sudeste;São Paulo;2021-03-29;2425320.0;5220;72283;292;5281.7296;157.414
Sudeste;São Paulo;2021-03-30;2446680.0;21360;73492;1209;5328.2462;160.0469
Sudeste;São Paulo;2021-03-31;2469849.0;23169;74652;1160;5378.7024;162.5731
Sudeste;São Paulo;2021-04-01;2496416.0;26567;75734;1082;5436.5586;164.9294
Sudeste;São Paulo;2021-04-02;2513178.0;16762;76552;818;5473.062;166.7108
Sudeste;São Paulo;2021-04-03;2520204.0;7026;76750;198;5488.3628;167.142
Sudeste;São Paulo;2021-04-04;2527400.0;7196;77020;270;5504.0338;167.73
Sudeste;São Paulo;2021-04-05;2532047.0;4647;77165;145;5514.1538;168.0457
Sudeste;São Paulo;2021-04-06;2554841.0;22794;78554;1389;5563.7934;171.0706
Sudeste;São Paulo;2021-04-07;2576362.0;21521;79443;889;5610.6606;173.0066
Sudeste;São Paulo;2021-04-08;2597366.0;21004;80742;1299;5656.402;175.8355
Sudeste;São Paulo;2021-04-09;2618067.0;20701;81750;1008;5701.4835;178.0307
Sudeste;São Paulo;2021-04-10;2635378.0;17311;82407;657;5739.1824;179.4615
Sudeste;São Paulo;2021-04-11;2643534.0;8156;82917;510;5756.9441;180.5721
Sudeste;São Paulo;2021-04-12;2648844.0;5310;83098;181;5768.508;180.9663
Sudeste;São Paulo;2021-04-13;2667241.0;18397;84380;1282;5808.572;183.7582
Sudeste;São Paulo;2021-04-14;2686031.0;18790;85475;1095;5849.4918;186.1428
Sudeste;São Paulo;2021-04-15;2704098.0;18067;86535;1060;5888.8371;188.4512
Sudeste;São Paulo;2021-04-16;2722077.0;17979;87326;791;5927.9908;190.1738
Sudeste;São Paulo;2021-04-17;2739823.0;17746;88097;771;5966.6371;191.8528
Sudeste;São Paulo;2021-04-18;2746217.0;6394;88350;253;5980.5616;192.4038
Sudeste;São Paulo;2021-04-19;2750300.0;4083;88528;178;5989.4533;192.7914
Sudeste;São Paulo;2021-04-20;2769360.0;19060;89650;1122;6030.9611;195.2349
Sudeste;São Paulo;2021-04-21;2786483.0;17123;90627;977;6068.2507;197.3625
Sudeste;São Paulo;2021-04-22;2793750.0;7267;90810;183;6084.0763;197.7611
Sudeste;São Paulo;2021-04-23;2811562.0;17812;91673;863;6122.8664;199.6405
Sudeste;São Paulo;2021-04-24;2827833.0;16271;92548;875;6158.3004;201.546
Sudeste;São Paulo;2021-04-25;2834321.0;6488;92693;145;6172.4297;201.8618
Sudeste;São Paulo;2021-04-26;2838233.0;3912;92798;105;6180.949;202.0904
Sudeste;São Paulo;2021-04-27;2856225.0;17992;93842;1044;6220.131;204.364
Sudeste;São Paulo;2021-04-28;2873238.0;17013;94656;814;6257.181;206.1367
Sudeste;São Paulo;2021-04-29;2888158.0;14920;95532;876;6289.6729;208.0444
Sudeste;São Paulo;2021-04-30;2903709.0;15551;96191;659;6323.5391;209.4795
Sudeste;São Paulo;2021-05-01;2918044.0;14335;96941;750;6354.757;211.1128
Sudeste;São Paulo;2021-05-02;2923367.0;5323;97058;117;6366.3492;211.3676
Sudeste;São Paulo;2021-05-03;2926516.0;3149;97172;114;6373.2069;211.6159
Sudeste;São Paulo;2021-05-04;2941980.0;15464;98021;849;6406.8836;213.4648
Sudeste;São Paulo;2021-05-05;2956210.0;14230;98710;689;6437.8729;214.9653
Sudeste;São Paulo;2021-05-06;2969680.0;13470;99406;696;6467.2071;216.481
Sudeste;São Paulo;2021-05-07;2984182.0;14502;99989;583;6498.7888;217.7506
Sudeste;São Paulo;2021-05-08;2997282.0;13100;100649;660;6527.3172;219.1879
Sudeste;São Paulo;2021-05-09;3003067.0;5785;100799;150;6539.9155;219.5146
Sudeste;São Paulo;2021-05-10;3006250.0;3183;100854;55;6546.8473;219.6343
Sudeste;São Paulo;2021-05-11;3022568.0;16318;101660;806;6582.3837;221.3896
Sudeste;São Paulo;2021-05-12;3038240.0;15672;102356;696;6616.5133;222.9053
Sudeste;São Paulo;2021-05-13;3053889.0;15649;102934;578;6650.5929;224.1641
Sudeste;São Paulo;2021-05-14;3069804.0;15915;103493;559;6685.2517;225.3814
Sudeste;São Paulo;2021-05-15;3085290.0;15486;103995;502;6718.9763;226.4746
Sudeste;São Paulo;2021-05-16;3092844.0;7554;104219;224;6735.4269;226.9625
Sudeste;São Paulo;2021-05-17;3096845.0;4001;104295;76;6744.1401;227.128
Sudeste;São Paulo;2021-05-18;3112624.0;15779;105105;810;6778.5028;228.8919
Sudeste;São Paulo;2021-05-19;3129412.0;16788;105852;747;6815.0627;230.5187
Sudeste;São Paulo;2021-05-20;3147348.0;17936;106437;585;6854.1228;231.7927
Sudeste;São Paulo;2021-05-21;3163859.0;16511;107017;580;6890.0795;233.0558
Sul;Paraná;2020-02-25;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-02-26;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-02-27;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-02-28;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-02-29;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-03-01;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-03-02;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-03-03;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-03-04;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-03-05;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-03-06;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-03-07;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-03-08;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-03-09;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-03-10;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-03-11;0.0;0;0;0;0.0;0.0
Sul;Paraná;2020-03-12;6.0;6;0;0;0.0525;0.0
Sul;Paraná;2020-03-13;6.0;0;0;0;0.0525;0.0
Sul;Paraná;2020-03-14;6.0;0;0;0;0.0525;0.0
Sul;Paraná;2020-03-15;6.0;0;0;0;0.0525;0.0
Sul;Paraná;2020-03-16;6.0;0;0;0;0.0525;0.0
Sul;Paraná;2020-03-17;6.0;0;0;0;0.0525;0.0
Sul;Paraná;2020-03-18;13.0;7;0;0;0.1137;0.0
Sul;Paraná;2020-03-19;23.0;10;0;0;0.2012;0.0
Sul;Paraná;2020-03-20;32.0;9;0;0;0.2799;0.0
Sul;Paraná;2020-03-21;43.0;11;0;0;0.3761;0.0
Sul;Paraná;2020-03-22;50.0;7;0;0;0.4373;0.0
Sul;Paraná;2020-03-23;56.0;6;0;0;0.4898;0.0
Sul;Paraná;2020-03-24;65.0;9;0;0;0.5685;0.0
Sul;Paraná;2020-03-25;81.0;16;0;0;0.7084;0.0
Sul;Paraná;2020-03-26;102.0;21;0;0;0.8921;0.0
Sul;Paraná;2020-03-27;119.0;17;2;2;1.0408;0.0175
Sul;Paraná;2020-03-28;133.0;14;2;0;1.1632;0.0175
Sul;Paraná;2020-03-29;148.0;15;2;0;1.2944;0.0175
Sul;Paraná;2020-03-30;155.0;7;3;1;1.3556;0.0262
Sul;Paraná;2020-03-31;179.0;24;3;0;1.5655;0.0262
Sul;Paraná;2020-04-01;224.0;45;3;0;1.9591;0.0262
Sul;Paraná;2020-04-02;252.0;28;4;1;2.204;0.035
Sul;Paraná;2020-04-03;301.0;49;4;0;2.6325;0.035
Sul;Paraná;2020-04-04;395.0;94;6;2;3.4546;0.0525
Sul;Paraná;2020-04-05;438.0;43;9;3;3.8307;0.0787
Sul;Paraná;2020-04-06;458.0;20;11;2;4.0056;0.0962
Sul;Paraná;2020-04-07;503.0;45;15;4;4.3992;0.1312
Sul;Paraná;2020-04-08;539.0;36;17;2;4.714;0.1487
Sul;Paraná;2020-04-09;609.0;70;22;5;5.3262;0.1924
Sul;Paraná;2020-04-10;643.0;34;25;3;5.6236;0.2186
Sul;Paraná;2020-04-11;676.0;33;26;1;5.9122;0.2274
Sul;Paraná;2020-04-12;738.0;62;30;4;6.4545;0.2624
Sul;Paraná;2020-04-13;756.0;18;31;1;6.6119;0.2711
Sul;Paraná;2020-04-14;791.0;35;36;5;6.918;0.3149
Sul;Paraná;2020-04-15;803.0;12;38;2;7.0229;0.3323
Sul;Paraná;2020-04-16;832.0;29;41;3;7.2766;0.3586
Sul;Paraná;2020-04-17;874.0;42;42;1;7.6439;0.3673
Sul;Paraná;2020-04-18;945.0;71;46;4;8.2649;0.4023
Sul;Paraná;2020-04-19;987.0;42;48;2;8.6322;0.4198
Sul;Paraná;2020-04-20;1007.0;20;51;3;8.8071;0.446
Sul;Paraná;2020-04-21;1024.0;17;51;0;8.9558;0.446
Sul;Paraná;2020-04-22;1063.0;39;57;6;9.2969;0.4985
Sul;Paraná;2020-04-23;1082.0;19;60;3;9.463;0.5248
Sul;Paraná;2020-04-24;1119.0;37;64;4;9.7866;0.5597
Sul;Paraná;2020-04-25;1140.0;21;69;5;9.9703;0.6035
Sul;Paraná;2020-04-26;1156.0;16;72;3;10.1102;0.6297
Sul;Paraná;2020-04-27;1186.0;30;75;3;10.3726;0.6559
Sul;Paraná;2020-04-28;1271.0;85;77;2;11.116;0.6734
Sul;Paraná;2020-04-29;1348.0;77;82;5;11.7894;0.7172
Sul;Paraná;2020-04-30;1407.0;59;83;1;12.3055;0.7259
Sul;Paraná;2020-05-01;1447.0;40;89;6;12.6553;0.7784
Sul;Paraná;2020-05-02;1492.0;45;90;1;13.0489;0.7871
Sul;Paraná;2020-05-03;1514.0;22;93;3;13.2413;0.8134
Sul;Paraná;2020-05-04;1562.0;48;94;1;13.6611;0.8221
Sul;Paraná;2020-05-05;1588.0;26;99;5;13.8885;0.8658
Sul;Paraná;2020-05-06;1627.0;39;101;2;14.2295;0.8833
Sul;Paraná;2020-05-07;1656.0;29;104;3;14.4832;0.9096
Sul;Paraná;2020-05-08;1711.0;55;106;2;14.9642;0.9271
Sul;Paraná;2020-05-09;1785.0;74;107;1;15.6114;0.9358
Sul;Paraná;2020-05-10;1835.0;50;109;2;16.0487;0.9533
Sul;Paraná;2020-05-11;1849.0;14;111;2;16.1711;0.9708
Sul;Paraná;2020-05-12;1906.0;57;113;2;16.6696;0.9883
Sul;Paraná;2020-05-13;1996.0;90;117;4;17.4568;1.0233
Sul;Paraná;2020-05-14;2063.0;67;119;2;18.0427;1.0408
Sul;Paraná;2020-05-15;2139.0;76;120;1;18.7074;1.0495
Sul;Paraná;2020-05-16;2242.0;103;123;3;19.6083;1.0757
Sul;Paraná;2020-05-17;2286.0;44;124;1;19.9931;1.0845
Sul;Paraná;2020-05-18;2360.0;74;127;3;20.6403;1.1107
Sul;Paraná;2020-05-19;2481.0;121;129;2;21.6985;1.1282
Sul;Paraná;2020-05-20;2616.0;135;137;8;22.8792;1.1982
Sul;Paraná;2020-05-21;2810.0;194;141;4;24.5759;1.2332
Sul;Paraná;2020-05-22;2939.0;129;146;5;25.7041;1.2769
Sul;Paraná;2020-05-23;3099.0;160;150;4;27.1035;1.3119
Sul;Paraná;2020-05-24;3212.0;113;153;3;28.0918;1.3381
Sul;Paraná;2020-05-25;3331.0;119;156;3;29.1325;1.3644
Sul;Paraná;2020-05-26;3512.0;181;159;3;30.7155;1.3906
Sul;Paraná;2020-05-27;3712.0;200;162;3;32.4647;1.4168
Sul;Paraná;2020-05-28;3984.0;272;169;7;34.8436;1.4781
Sul;Paraná;2020-05-29;4236.0;252;173;4;37.0475;1.513
Sul;Paraná;2020-05-30;4473.0;237;181;8;39.1203;1.583
Sul;Paraná;2020-05-31;4687.0;214;182;1;40.9919;1.5917
Sul;Paraná;2020-06-01;4835.0;148;190;8;42.2863;1.6617
Sul;Paraná;2020-06-02;5163.0;328;199;9;45.155;1.7404
Sul;Paraná;2020-06-03;5494.0;331;205;6;48.0499;1.7929
Sul;Paraná;2020-06-04;5820.0;326;215;10;50.901;1.8804
Sul;Paraná;2020-06-05;6348.0;528;227;12;55.5188;1.9853
Sul;Paraná;2020-06-06;6605.0;257;232;5;57.7665;2.029
Sul;Paraná;2020-06-07;6897.0;292;237;5;60.3203;2.0728
Sul;Paraná;2020-06-08;7031.0;134;243;6;61.4923;2.1252
Sul;Paraná;2020-06-09;7314.0;283;253;10;63.9674;2.2127
Sul;Paraná;2020-06-10;7831.0;517;275;22;68.489;2.4051
Sul;Paraná;2020-06-11;8457.0;626;280;5;73.9639;2.4488
Sul;Paraná;2020-06-12;8705.0;248;294;14;76.1329;2.5713
Sul;Paraná;2020-06-13;9233.0;528;312;18;80.7507;2.7287
Sul;Paraná;2020-06-14;9583.0;350;326;14;83.8118;2.8512
Sul;Paraná;2020-06-15;9716.0;133;334;8;84.975;2.9211
Sul;Paraná;2020-06-16;10557.0;841;364;30;92.3302;3.1835
Sul;Paraná;2020-06-17;11085.0;528;386;22;96.9481;3.3759
Sul;Paraná;2020-06-18;11919.0;834;406;20;104.2421;3.5508
Sul;Paraná;2020-06-19;12785.0;866;419;13;111.8161;3.6645
Sul;Paraná;2020-06-20;13662.0;877;428;9;119.4862;3.7432
Sul;Paraná;2020-06-21;14501.0;839;451;23;126.824;3.9444
Sul;Paraná;2020-06-22;15124.0;623;469;18;132.2727;4.1018
Sul;Paraná;2020-06-23;15853.0;729;498;29;138.6484;4.3554
Sul;Paraná;2020-06-24;16963.0;1110;521;23;148.3563;4.5566
Sul;Paraná;2020-06-25;17821.0;858;539;18;155.8603;4.714
Sul;Paraná;2020-06-26;18672.0;851;564;25;163.303;4.9327
Sul;Paraná;2020-06-27;19819.0;1147;575;11;173.3346;5.0289
Sul;Paraná;2020-06-28;20742.0;923;599;24;181.407;5.2388
Sul;Paraná;2020-06-29;21326.0;584;613;14;186.5146;5.3612
Sul;Paraná;2020-06-30;22877.0;1551;649;36;200.0795;5.6761
Sul;Paraná;2020-07-01;24225.0;1348;663;14;211.8689;5.7985
Sul;Paraná;2020-07-02;26304.0;2079;706;43;230.0516;6.1746
Sul;Paraná;2020-07-03;28166.0;1862;728;22;246.3364;6.367
Sul;Paraná;2020-07-04;30570.0;2404;763;35;267.3615;6.6731
Sul;Paraná;2020-07-05;31459.0;889;795;32;275.1366;6.953
Sul;Paraná;2020-07-06;32769.0;1310;820;25;286.5937;7.1716
Sul;Paraná;2020-07-07;34308.0;1539;851;31;300.0536;7.4427
Sul;Paraná;2020-07-08;35715.0;1407;895;44;312.3591;7.8276
Sul;Paraná;2020-07-09;37424.0;1709;931;36;327.3058;8.1424
Sul;Paraná;2020-07-10;39512.0;2088;978;47;345.5672;8.5535
Sul;Paraná;2020-07-11;40797.0;1285;1016;38;356.8056;8.8858
Sul;Paraná;2020-07-12;42537.0;1740;1045;29;372.0234;9.1394
Sul;Paraná;2020-07-13;43582.0;1045;1089;44;381.1629;9.5243
Sul;Paraná;2020-07-14;45363.0;1781;1146;57;396.7393;10.0228
Sul;Paraná;2020-07-15;47124.0;1761;1200;54;412.1408;10.4951
Sul;Paraná;2020-07-16;49405.0;2281;1246;46;432.0901;10.8974
Sul;Paraná;2020-07-17;51321.0;1916;1292;46;448.8472;11.2997
Sul;Paraná;2020-07-18;53553.0;2232;1308;16;468.368;11.4396
Sul;Paraná;2020-07-19;54629.0;1076;1327;19;477.7786;11.6058
Sul;Paraná;2020-07-20;55909.0;1280;1357;30;488.9733;11.8682
Sul;Paraná;2020-07-21;57538.0;1629;1415;58;503.2204;12.3754
Sul;Paraná;2020-07-22;59927.0;2389;1486;71;524.1143;12.9964
Sul;Paraná;2020-07-23;62004.0;2077;1545;59;542.2795;13.5124
Sul;Paraná;2020-07-24;64259.0;2255;1598;53;562.0014;13.9759
Sul;Paraná;2020-07-25;65593.0;1334;1653;55;573.6684;14.4569
Sul;Paraná;2020-07-26;67220.0;1627;1671;18;587.898;14.6144
Sul;Paraná;2020-07-27;68001.0;781;1703;32;594.7285;14.8942
Sul;Paraná;2020-07-28;69392.0;1391;1743;40;606.894;15.2441
Sul;Paraná;2020-07-29;70920.0;1528;1814;71;620.2577;15.865
Sul;Paraná;2020-07-30;73488.0;2568;1861;47;642.7171;16.2761
Sul;Paraná;2020-07-31;76112.0;2624;1920;59;665.6663;16.7921
Sul;Paraná;2020-08-01;77930.0;1818;1975;55;681.5663;17.2731
Sul;Paraná;2020-08-02;79605.0;1675;2005;30;696.2157;17.5355
Sul;Paraná;2020-08-03;80865.0;1260;2050;45;707.2355;17.9291
Sul;Paraná;2020-08-04;82718.0;1853;2128;78;723.4416;18.6112
Sul;Paraná;2020-08-05;85317.0;2599;2164;36;746.1721;18.9261
Sul;Paraná;2020-08-06;87269.0;1952;2224;60;763.2441;19.4508
Sul;Paraná;2020-08-07;88899.0;1630;2270;46;777.4999;19.8531
Sul;Paraná;2020-08-08;88899.0;0;2270;0;777.4999;19.8531
Sul;Paraná;2020-08-09;89966.0;1067;2345;75;786.8317;20.5091
